Track ID,Area ID,Race Date,Race Year,Race Month,Race day,Race No,Horse Name,Horse Reference No,Jockey,Jockey ID,Trainer,Trainer ID,Owner,Owner ID,Sire,Dam,Dam Sire,Breeder,PP,Age,Sex,Med,Weight,ML Odds,Claim
SUN,USA,"March 13, 2025",2025,3,13,2,Big Event (CA),10604905,K   Purcell,126139,D   Morales,279959,Gina Lujan and Marissa Esquibel,2105005,Mr. Big,Magnetic,Forestry,George Krikorian,1,6,G,L,124,5/1,"$5,000"
PEN,USA,"March 13, 2025",2025,3,13,6,Little Cocoa Bean (PA),11126347,E   Ruiz,172503,B A Hawthorne,955053,Joseph Viviani,887866,Poseidon's Warrior,Darn Wild,Wild Event,Joseph Viviani,2,3,F,L,119,5/1,
LAD,USA,"March 13, 2025",2025,3,13,6,Fabulous Blue (CO),11344363,U   Luna,156463,M   Gallegos,282014,Rene Montoya,1577627,One Fabulous Eagle,Kr Calamity,Foose,Kidd Ranch,1,3,C,L,126,3/1,
RP,USA,"March 13, 2025",2025,3,13,3,Run Marie Run (OK),11080125,J   Arellano,173683,L   Villafranco,46029,Palomino Trucking Inc. (Miguel Palomino),1930008,Bp Run Cartel Run,Jessie Marie,Spit Curl Jess,Palomino Trucking Inc,5,4,F,L,126,4/1,"$10,000"
FG,USA,"March 13, 2025",2025,3,13,9,No Soy Borracho (KY),11139510,V   Del-Cid,170437,Y   Munoz,974477,Arturo Perez,1144063,Medaglia d'Oro,Risky Ride,Candy Ride (ARG,Paul Eggert & Karen Eggert,8,3,C,L,120,20/1,"$30,000"
RP,USA,"March 13, 2025",2025,3,13,3,Gamblin Soldier (OK),10740283,C   Wainscott,132427,B   Griffin,32886,Craig Countess,2176869,Bv Travelin Soldier,Sassadash,Streak and Dash,Gerald David Ellis,6,6,G,L,126,9/2,"$10,000"
PEN,USA,"March 13, 2025",2025,3,13,6,Sherunsthistown (MD),11148595,D V Araujo,116275,M E Sterling,16035,Roger B. Sterling,1084916,Golden Lad,Who's Cozy,Cozzene,"Sycamore Hall Thoroughbreds, LLC",3,3,F,L,119,10/1,
MVR,USA,"March 13, 2025",2025,3,13,4,Dr. Jobo's Day (OH),11051207,A I Diaz,165566,E   Szczepanski,952326,Wesley Singleton,1842998,Race Day,Designing Bellamy,Bellamy Road,Raimonde Farms LTD,1,4,G,L,126,12/1,
SUN,USA,"March 13, 2025",2025,3,13,2,Baja Boogie (OK),10645743,"A J Juarez, Jr.",58145,D   Cappellucci,31467,Bob Matney,2192115,Rattlesnake Bridge,Baja Oklahoma,Lion Heart,"Dream Walkin' Farms, Inc.",2,6,G,L,124,8/5,"$5,000"
FG,USA,"March 13, 2025",2025,3,13,9,Serenader (KY),11128843,J A Torres,171770,M A Tomlinson,5412,Star Stable (William B. Bowman),2304157,Alternation,Star Serenade,Catrail,William B. Bowman,9,3,G,L,120,20/1,"$30,000"
LAD,USA,"March 13, 2025",2025,3,13,6,Star On the Mountain (TX),11451594,Y   Rodriguez,173201,J L Muniz,959129,Blanca Assad,1809829,Pyc Prize Time,Mountain Woman,Panther Mountain,Alejandro Moya,2,3,C,L,126,6/1,
PEN,USA,"March 13, 2025",2025,3,13,6,Quivira Crane (PA),11148686,D   Cora,81840,B M Kravets,2867,Thomas G. Coulter,1363004,Goldencents,Look Deep,Petionville,"Arrowwood Farm, Inc",4,3,F,L1,119,12/1,
FG,USA,"March 13, 2025",2025,3,13,9,Mi Compadre (KY),11149983,J   Loveberry,117079,B   Williamson,226597,Nancy A. Vanier and Lyda Williamson,830064,Good Samaritan,Comic Page,Distorted Humor,Nancy Vanier & Lyda Williamson,10,3,C,L,120,15/1,"$30,000"
MVR,USA,"March 13, 2025",2025,3,13,4,Mor Stormy (OH),11128478,S   Gonzalez,113484,R C Cline,319,Bryan Metz,1623693,Mor Spirit,Stormy Justice,Regal Ransom,Bryan A. Metz & Deborah F. Metz,2,3,G,L1,118,15/1,
RP,USA,"March 13, 2025",2025,3,13,3,Wisper Jet (OK),10742995,M   Delgado,152142,B   Griffin,32886,Jane Griffin,1917916,Dashair,Jumpn Form,Jumpn,Rod Hansen,7,6,M,L,126,2/1,"$10,000"
MVR,USA,"March 13, 2025",2025,3,13,4,Judy's Comet (OH),11126317,A   Chavez,169358,R   Zielinski,2086,Gail Kromer and Eric J. Heyman,2075861,Cinco Charlie,Masterful Miss,Mizzen Mast,Gail Elizabeth Kromer & Judy Kay Isaac,3,3,G,L,118,7/2,
SUN,USA,"March 13, 2025",2025,3,13,2,Please the Court (KY),10301226,L   Negron,137241,D   Cappellucci,31467,Dick Cappellucci,818291,Conveyance,Our Laughing Lady,Zensational,Rob Auerbach,3,8,H,L,124,8/1,"$5,000"
PEN,USA,"March 13, 2025",2025,3,13,6,Alyvia's Girl (KY),11153671,A   Wolfsont,146273,T   Gallimore,965943,Candy's Racing Stable,1573903,Yoshida (JPN),Street Girl,Street Hero,"WinStar Farm, LLC",5,3,F,L,123,5/1,
MVR,USA,"March 13, 2025",2025,3,13,4,Docs Legend (OH),11038676,E   Barbaran,145572,J P Bernardini,18871,"Annechino Racing, LLC",2335231,Lord Nelson,Create a Legend,Meadowlake,David Hauessler,4,4,G,L,126,8/5,
SUN,USA,"March 13, 2025",2025,3,13,2,Wind River (AZ),10594322,A   Arboleda,127440,S J Gomez,214308,Steve J. Gomez and Jovan Trujillo,3183315,Rocky Bar,Will to Win,Maria's Mon,Steven Lee Jones,4,6,G,L,124,8/1,"$5,000"
MVR,USA,"March 13, 2025",2025,3,13,4,My Baby Bullet (OH),11096060,Y   Yaranga,105973,J   Langley,947715,Paula Langley,2277167,Copper Bullet,Lucy Nation,Tapiture,Paula J Langley,5,3,G,L,118,20/1,
SUN,USA,"March 13, 2025",2025,3,13,2,Big Mac Daddy (KY),10430705,A   Medina,129268,C   Sedillo,19082,Michael G. Parker,1734460,Violence,Barrel Roll,Sky Mesa,"Bob Bone, Richard Trontz &Valet Stables LLC",5,7,G,L,124,20/1,"$5,000"
LAD,USA,"March 13, 2025",2025,3,13,6,Beaux Dashes (NM),11062860,J R Herbert,164467,B C Bolen,8087,Debra M. Gotovac,1247109,Bodacious Dash,Not Sable Shes Rose,Coronas Blackdiamond,Sarah E Donaldson Rioux,3,4,G,L,128,7/2,
PEN,USA,"March 13, 2025",2025,3,13,6,Golden Style (KY),11132026,M J Inirio,153302,F W Stites,4708,Steve & Debbie Jackson,1421053,Goldencents,Decoratedwithstyle,Rockport Harbor,Dr. Stephen G. Jackson & Debbie Jackson,6,3,F,L,123,10/1,
FG,USA,"March 13, 2025",2025,3,13,9,Storm the Streets (KY),11227826,M   Murrill,151536,I R Wilkes,247740,Jim Gladden,1557259,Street Boss,Storm the Church,Pulpit,"Cory Williams, Brook Heggie, andMesingw Farm",11,3,G,L,120,8/1,"$30,000"
SUN,USA,"March 13, 2025",2025,3,13,2,Deck Humor (NM),10282207,A   Medellin,95638,C T Lambert,955879,Casey T. Lambert,2059008,Indian Firewater,Dome's Victory,Dome,"Fred Alexander, Brad King & Todd Fincher",6,8,G,L,124,9/2,"$7,500"
MVR,USA,"March 13, 2025",2025,3,13,4,Runaway Power (OH),11128480,L E Perez,59686,R C Cline,319,Bryan Metz,1623693,Higher Power,Runaway's Vision,Pollard's Vision,Bryan A. Metz & Deborah F. Metz,6,3,G,L1,118,10/1,
FG,USA,"March 13, 2025",2025,3,13,9,Bigfoot Sighting (NY),11132677,J   Barbosa,170757,E   Rodriguez,273077,Irosofun Stable (David Rodriguez),2088121,Bernardini,Voyelle,Broken Vow,Arindel,12,3,C,L,120,10/1,"$30,000"
PEN,USA,"March 13, 2025",2025,3,13,6,Ada May (NY),11142401,C   Elliott,174583,M   Miceli,1245,Tristar Farm LLC,1971009,Candy Ride (ARG),Princess Coco,Pioneerof the Nile,"Pine Ridge Stables, LTD",7,3,F,L,1145,6/1,
LAD,USA,"March 13, 2025",2025,3,13,6,Lady Bogart (TX),11155557,"J F Garcia, Jr.",145208,M H Macias,952438,Minnie Deleon,1137866,Bogart,Seis of Hearts,Sixes Royal,Minne De Leon,4,3,F,L,126,9/2,
RP,USA,"March 13, 2025",2025,3,13,4,Lilmissmadeyalook (OK),11438040,B   Candanosa,165289,R L Valdivia,975999,Tinisha Cox,1628031,Im a Fancy Pyc,Twenty One an Change,Elite First Down,Tinisha Cox,1,2,F,L1,124,6/1,"$30,000"
LAD,USA,"March 13, 2025",2025,3,13,6,Stone Kold (TX),11077259,G   Luna,171341,K   Carlos,277115,Arturo Martinez,2089569,Duponte,Vampirita,Desirio,Tommy And/Or Johanna Bullard,5,4,C,L,128,8/1,
MVR,USA,"March 13, 2025",2025,3,13,4,A Van On the Run (OH),10978396,A Y Nunez,160004,C M Huffman,249015,Randall H. Blevins,878021,Race Day,Bright Reply,Yonaguska,Randall H. Blevins,7,4,G,L,126,6/1,
FG,USA,"March 13, 2025",2025,3,13,9,M L Brody's Gem (LA),11271518,"J   Ramirez, Jr.",173888,M F Lorefice,242749,Matthew F. Lorefice,1202157,Gemologist,Venezuelan Forever,Treasure Beach (GB,Matt F Lorefice,13,3,G,L,1125,20/1,"$30,000"
PEN,USA,"March 13, 2025",2025,3,13,6,Kashmir Witch (PA),11095794,Y O Ramos,170058,B M Kravets,2867,Wyn Oaks Farm,1861024,Weigelia,C J's Little Girl,Attorney,Charles Wheeler & James Bowers,8,3,F,,121,4/1,
RP,USA,"March 13, 2025",2025,3,13,4,Good Candy Wagon (OK),11331815,E G Escobedo,168282,M E Jungers,956485,"Ken Whaley, Paul Clifford, Russ Nowak, Robert Reynolds and Rich Otradovek",2334471,Jess Good Candy,Painted Wine Wagon,Pyc Paint Your Wagon,Flag Ranch Llc,2,2,C,L1,124,9/2,
LAD,USA,"March 13, 2025",2025,3,13,6,Misterz Cashmaster (TX),11294700,R   Hernandez,171660,J C Brooks,190609,Inez Brooks,1545414,Shazooms Glory Dash,Makingcoronas,Chief Corona,Inez Brooks,6,4,G,,128,10/1,
SUN,USA,"March 13, 2025",2025,3,13,2,Dubronsky (CA),10279240,I J Rosendo,86004,E A Martinez,972546,Noe Amaya,1862124,Vronsky,Moonlight Tizzy,Cee's Tizzy,Robert G.A. Jones & Stephen E. Post,7,8,G,,124,3/1,"$5,000"
PEN,USA,"March 13, 2025",2025,3,13,6,Butter Bee Quick (PA),11139378,T   Conner,153873,E C McClellan,272992,Lady Bug Racing,2077459,Pat On the Back,Filly Dilly,Majesticperfection,"Bonner Hill Farms, LLC",9,3,F,L,121,3/1,
MVR,USA,"March 13, 2025",2025,3,13,4,Buckeye Takeover (OH),11254880,L R Rivera,57452,A   Farrior,278193,Christopher W. Melton and S B Stables LLC,2364819,Goldencents,Take Charge Girl,Will Take Charge,Peter J. Sheppell,8,3,C,L,118,3/1,
LAD,USA,"March 13, 2025",2025,3,13,6,One Famous Jazz (OK),10932899,H   Vital,169749,J E Rubio,975624,Redwood QH Racing LLC  (Jose Barrientos),2301374,One Famous Eagle,Teller Baja,Teller Cartel,Juan A Medina,7,5,G,L,128,15/1,
RP,USA,"March 13, 2025",2025,3,13,4,Wf Tuff as Diamonds (OK),11524549,F   Fonseca-Soto,156458,H N Hobbs,966451,Haley N. Hobbs,1899133,Uncle D,Jewels Black Diamond,Mighty Invictus,Don S and Shari Burger,3,2,G,L1,124,10/1,"$30,000"
FG,USA,"March 13, 2025",2025,3,13,10,Saberfight (LA),10597722,J L Rodriguez,2932543,B   Zeno,952029,Ovidio Del Cid Orantes,2058670,Sabercat,Mattie's Ide,Ide,Margie K. Averett,1,6,M,L,121,5/1,"$5,000"
MVR,USA,"March 13, 2025",2025,3,13,5,Blue Max (CA),10436605,A I Diaz,165566,K   Buttigieg,225666,Kevin Buttigieg,883815,Silver Max,She's Stella Marie,Leroidesanimaux (BRZ,Adena Springs,1,7,G,,124,5/2,"$15,000"
RP,USA,"March 13, 2025",2025,3,13,4,T Bar Fabulous Eagle (OK),11626748,J A Flores,145452,J   Lopez,949405,J. and J. Racing Stable,737057,One Fabulous Eagle,Separate Boots,Seperate Interest,A C Taylor,4,2,G,L1,124,15/1,
PEN,USA,"March 13, 2025",2025,3,13,7,Mucho Macho Eddie (PA),10297859,C   Elliott,174583,I   Tapsas,946198,Luis R. Orantes,2113502,Mucho Macho Man,Helloo Regina,Wilburn,John R. Penn,1,8,G,L,1205,12/1,"$4,000"
LAD,USA,"March 13, 2025",2025,3,13,6,Elgavachosexy (TX),11457588,R   Cabrera,144120,K   Carlos,277115,Julio Torres,1704875,Hawkeye,Cc Iamloveluget,Chief Corona,Julio Torres,8,3,C,,126,12/1,
PEN,USA,"March 13, 2025",2025,3,13,7,Textpectation (KY),10270858,M J Inirio,153302,J E Morzan,969388,Chuncho Bravo Stable & Farm LLC,2830988,Tapizar,Silver Prism,Eurosilver,Midwest Thoroughbreds Inc,2,8,G,L,125,50/1,"$4,000"
MVR,USA,"March 13, 2025",2025,3,13,5,Big Rowdy Dan (FL),10664378,B   Tapara,159345,J P Bernardini,18871,Mark Yanni II,2319953,Poseidon's Warrior,Sasha's Fierce,Include,C. Idus Spooner Jr.,2,6,G,L,124,5/1,"$15,000"
SUN,USA,"March 13, 2025",2025,3,13,3,Desert Danger (NM),10283867,F   Amparan,160906,"M   Valdez-Cabral, Jr.",966575,Patricio Venzor,1845639,Attila's Storm,Ilikewinnin,Desert God,Dale Taylor & Debbie Taylor,1,8,G,L,124,5/1,"$7,500"
LAD,USA,"March 13, 2025",2025,3,13,6,Shez Flyn (TX),11270964,O E Martinez,169393,A   Juarez Flores,973237,Melchor Mendez,2332828,Flying Cowboy 123,Shez Exposed,Fdd Dynasty,Paragon Farms Llc,9,3,F,L,126,20/1,
FG,USA,"March 13, 2025",2025,3,13,10,Astrology Girl (LA),10997055,J P Vargas,144726,J   Ramirez,968673,Juan Manuel Vidal,1896402,Astrology,Spicy Abby,With Distinction,"Israel Flores Horses, LLC",2,4,F,L,121,6/1,"$5,000"
SUN,USA,"March 13, 2025",2025,3,13,3,Playing Field (NM),10438516,C   Ramos,168758,S   Armstrong,229122,Sherri Galvez,1263171,Silver Wagon,Verybrightnshiney,Tactical Advantage,Jeff Hudson,2,7,G,L,124,5/2,"$7,500"
MVR,USA,"March 13, 2025",2025,3,13,5,Guns n' Rojas (ON),10786797,L A Batista,167274,E   Sullivan,267577,Bruno Schickedanz,737934,Silver Max,Plantana,Trajectory,Angus Buntain,3,5,G,L,124,4/1,"$15,000"
FG,USA,"March 13, 2025",2025,3,13,10,Real Deal Ryan (LA),10980763,C   McMahon,143666,C   Cormier,952612,Cardel Cormier,1870801,One Liner,Slamming,Grand Slam,Carrol J. Castille,3,4,F,L,121,7/2,"$5,000"
LAD,USA,"March 13, 2025",2025,3,13,6,My Royal Player (IN),11265744,"C O Torres, Jr.",173213,A   Juarez Flores,973237,Fabian Gutierrez,1972900,My Royal Wagon,Jessa Music Player,Mr Jess Perry,Brian L Gunder,10,3,G,L,126,15/1,
PEN,USA,"March 13, 2025",2025,3,13,7,Twixter (KY),10759528,R   Chiappe,106513,C   Beattie,949322,Valls Thoroughbreds LLC,2831930,Paynter,Between the Clouds,Sky Classic,Sun Valley Farm,3,5,G,L,125,6/1,"$4,000"
SUN,USA,"March 13, 2025",2025,3,13,3,Finglas Lad (KY),10620315,I J Rosendo,86004,B   Barrios,965530,Michelle St. Martin Lucero and Nicole Herman De Espinoza,2189493,Palace Malice,Contentious,Giant's Causeway,Lannister Holdings,3,6,G,,124,2/1,"$5,000"
MVR,USA,"March 13, 2025",2025,3,13,5,Doctor Wu (KY),10594576,E   Barbaran,145572,J P Bernardini,18871,Mitre Box Stable,1314283,American Freedom,Wish It Were,Is It True,Fourty Oaks & Serendipity Farm,4,6,G,L,124,9/2,"$15,000"
RP,USA,"March 13, 2025",2025,3,13,4,Sweet Chrlys (OK),11423688,"N   Garcia, Jr.",164695,L   Villafranco,46029,Charles Horton,2063428,A Sweet Jess,Chrlys Angel,Dominyun,Charles Horton,5,2,G,L1,124,15/1,
FG,USA,"March 13, 2025",2025,3,13,10,Anslie's Gumdrop (LA),10498824,K   Wellington,173157,E   Schwandt,223076,George Malley,1793137,Conveyance,Beastlie Moon,Three Wonders,George Malley,4,7,M,L,121,15/1,"$5,000"
LAD,USA,"March 13, 2025",2025,3,13,7,Panama Unit (TX),11064764,Y   Rodriguez,173201,J L Muniz,959129,Jesus A. Molina,1250301,Panama Wes,Ad Streak On,Dictorial,Graciela Medina,1,4,F,L,128,3/1,"$12,500"
SUN,USA,"March 13, 2025",2025,3,13,3,Awesome Bid (KY),10620399,L   Negron,137241,S   Armstrong,229122,Sherri Galvez,1263171,Awesome Again,Holy Blitz,Holy Bull,Tony Holmes & SF Bloodstock LLC,4,6,G,L,124,3/1,"$5,000"
PEN,USA,"March 13, 2025",2025,3,13,7,Rustys Gfivefifty (MD),10606692,T   Conner,153873,E C McClellan,272992,Roger A. Nickol,737485,Divining Rod,Sticky,Concern,Bowman & Higgins Stable,4,6,G,L,125,7/2,"$4,000"
RP,USA,"March 13, 2025",2025,3,13,4,Tell Sashay Shes Hot (OK),11433467,J   Pulido,154297,S   Mendoza,971478,Buck Way Ranch LLC,2137454,Tell Cartel,Sashay Hot,Walk Thru Fire,Monty McNair,6,2,F,L1,124,10/1,
PEN,USA,"March 13, 2025",2025,3,13,7,Lake Nakuru (KY),10046688,C E Lopez,142383,T C Kreiser,34094,Timothy C. Kreiser,1240348,Animal Kingdom,Catbird Seat,Bluegrass Cat,"H & L Partners, LLC",5,9,G,L,125,4/1,"$4,000"
PEN,USA,"March 13, 2025",2025,3,13,7,Cajun Occasion (FL),10739710,J   Villegas,147112,"D J Boyer, Jr.",195596,"David J. Boyer, Jr.",1659910,Cajun Breeze,Driving Mrs B,Factum,Stonehedge LLC,6,5,G,L,125,12/1,"$4,000"
FG,USA,"March 13, 2025",2025,3,13,10,Diamond Deal (LA),10987173,E J Barrera,171685,J J Gelner,972444,"Thompson Racing, LLC (Stephen F. Thompson)",2243554,El Deal,Ransom Red,Red Rocks (IRE,"Adcock's Red River Farm, LLC & J. Adcock",5,4,F,L,121,9/2,"$5,000"
LAD,USA,"March 13, 2025",2025,3,13,7,Ls Famous Dancer (WI),11204391,N   Castaneda,156130,J M Vidal,258597,Juan Manuel Vidal,1896402,Moonin the Eagle,Lindsayshadowdancer,Valiant Hero,Los Sauces Racing Llc,2,4,F,L,128,15/1,"$12,500"
PEN,USA,"March 13, 2025",2025,3,13,7,Makabim (KY),10280888,J   Ortiz,172502,J   Serey,12792,Juan Serey,776256,Tapizar,Smart Typical,Kodiak Kowboy,"Venneri Racing, Inc.",7,8,G,L,1187,3/1,"$4,000"
RP,USA,"March 13, 2025",2025,3,13,4,Cyber Chic (OK),11351585,M   Delgado,152142,C   Crawford,14006,"Krazy B Racing, LLC (Kevin Brown)",2200250,Cyber Monday,Apollitical Paint,Apollitical Blood,Krazy B Racing Llc,7,2,F,L1,124,12/1,
FG,USA,"March 13, 2025",2025,3,13,10,Little Z (LA),10660206,S   Munoz,173237,"E D Nelson, Jr.",233413,James R. Evans,1821908,Mr. Z,Ahorita,Woodman,Mark C. Scurria,6,6,M,L,121,5/1,"$5,000"
SUN,USA,"March 13, 2025",2025,3,13,3,Cyclone Mesa (IA),10601755,A   Arboleda,127440,J J Trujillo,273951,Bedelio Trujillo,1725096,Formidable,Rock's Lil Sis,Cougar Cat,Robert T. Benda,5,6,G,L,124,10/1,"$5,000"
MVR,USA,"March 13, 2025",2025,3,13,5,Magical Monarch (KY),10992067,S   Gonzalez,113484,N R Rivera,949329,Rivera Racing Stables,2298028,Good Magic,Mecanique,Maria's Mon,Amy Boulton & Marshall Gramm,5,4,G,L,124,6/1,"$15,000"
LAD,USA,"March 13, 2025",2025,3,13,7,Kataklysmik (LA),11225333,J   Aquino,168585,M   Pizana,2783144,Rolando E. Pizana,1257527,Moonin the Eagle,Kitty Kat Galore B,Fdd Dynasty,Cox-Lane Llc,3,3,F,L,126,7/2,"$12,500"
PEN,USA,"March 13, 2025",2025,3,13,7,Jump for the Win (PA),10595989,J A Hernandez,142778,E   Perez,223836,Dastur Racing,2240320,Jump Start,Fleet Francis,Sky Mesa,Hidden Acres 4-D Farm,8,6,G,L,125,5/2,"$4,000"
MVR,USA,"March 13, 2025",2025,3,13,5,Logico (KY),10577204,L R Rivera,57452,J A Radosevich,37896,Imaginary Stables,2060469,Violence,Gold Shock,My Golden Song,Douglas Scharbauer,6,6,H,L,124,7/2,"$15,000"
MVR,USA,"March 13, 2025",2025,3,13,5,Simply Valid (KY),10663616,F   Salazar Becerra,159338,J   Atala,193415,Jose Atala,880239,Flat Out,Valid Lilly,Valid Expectations,Timothy S. O'Toole,7,6,G,L,124,12/1,"$15,000"
LAD,USA,"March 13, 2025",2025,3,13,7,Bikila Cartel (TX),11251124,H J Hernandez,169653,N R Sanchez III,973571,Noe Rolando Sanchez III,2268143,The Louisiana Cartel,Bikila,Heza Fast Dash,Conroe Liquor Store/J Ferguson,4,4,F,,128,8/1,"$12,500"
SUN,USA,"March 13, 2025",2025,3,13,3,Mentirosa (CA),10800009,R   Jaime,73174,T   Gutierrez,242418,"Villelas Racing, LLC. (Guillermo Villelas et al)",2127097,Grace Upon Grace,I Ain't Gonna Lie,Monarchos,Terry C. Lovingier,6,5,G,,124,15/1,"$5,000"
SUN,USA,"March 13, 2025",2025,3,13,3,Thirsty Echo (CA),10725810,J   Bobroff,149210,S J Gomez,214308,"Steve J. Gomez, Felipe A. Gomez and Jovan Trujillo",2368592,Stay Thirsty,Helen's Echo,Swiss Yodeler,Juan Barrientos,7,6,G,L,124,15/1,"$5,000"
FG,USA,"March 13, 2025",2025,3,13,10,Time to Close (LA),10614671,C R Rosier,92793,C R Celestine,199166,Charles Ray Celestine,1145562,Closing Argument,Time to Embrace,Half Ours,Charles Celestine & Tara Celestine,7,6,M,L,121,10/1,"$5,000"
FG,USA,"March 13, 2025",2025,3,13,10,Mrs. Necaise (LA),10615644,V   Del-Cid,170437,J A Larrosa,970037,L and G Racing Stables (Genesis and  Silvia V. Castillo),2261018,Can the Man,Pocket Aces,Temple City,Herman F. Ladner,8,6,M,L,121,5/1,"$5,000"
FG,USA,"March 13, 2025",2025,3,13,10,Taken It (LA),10799914,E   Nieves,147110,A   Journet,973758,John W. Soileau,1695933,Mo Tom,Conspired,Zensational,"Adcock's Red River Farm, LLC & J. Adcock",9,5,M,L,121,20/1,"$5,000"
LAD,USA,"March 13, 2025",2025,3,13,7,Lil Miss Train B (TX),11576138,"R   Hernandez, Jr.",134354,C   Blanchet,45412,Daniel Diaz,2183727,Freighttrain B,Lil Miss Corona,Stel Corona,Daniel Diaz,5,3,F,L1,126,15/1,"$12,500"
RP,USA,"March 13, 2025",2025,3,13,4,Warriors Moonshine (OK),11393947,D   Corral,152307,J M Davis,954170,Debbie Grimes,2750230,Cf Chickasaw Warrior,Flaming First Shine,First to Shine,Chelsea & Calvin Kroes,8,2,G,L1,124,15/1,
MVR,USA,"March 13, 2025",2025,3,13,6,Princessofthenorth (KY),10625043,S   Gonzalez,113484,N R Rivera,949329,Rivera Racing Stables,2298028,Cupid,Comanche Princess,Indian Charlie,Altamira Stable LLC,1,6,M,L,124,10/1,"$15,000"
PEN,USA,"March 13, 2025",2025,3,13,8,Little Fiddle (PA),10979701,D   Cora,81840,T   Houghton,13067,Sylmar Farm,879092,Peace and Justice,Savage Beauty,Joyeux Danseur,Elizabeth R. Houghton,1,4,F,L1,125,8/1,"$10,000"
RP,USA,"March 13, 2025",2025,3,13,4,Cuz Aldrin (OK),11465764,J   Salazar,134693,G   Valdivia,248861,Sherry Gilmore,1509844,First Moonflash,Jess Cuz,Mr Jess Perry,Double Bar S Ranch Llc,9,2,G,L1,124,5/2,
MVR,USA,"March 13, 2025",2025,3,13,6,Hartful Hope (NC),10778011,L E Perez,59686,R   Zielinski,2086,Jimmer Racing,2272401,Central Banker,She's Stylish,Posse,Art Bauer,2,5,M,L,124,10/1,"$15,000"
RP,USA,"March 13, 2025",2025,3,13,4,Candy Spice (OK),11388415,R   Raudales,167159,S   Chavez,280862,AJK Racing Stables LLC,2368451,Jess Good Candy,Tres Spice,Tres Seis,Paris Wixon,10,2,F,L1,124,7/2,
TUP,USA,"March 13, 2025",2025,3,13,1,Disregard My Fashion (NM),11085037,J   Arriola-Serrano,164973,J   Duarte,268691,Francisco H. Cruz,2334322,Chicks Regard,Shes the Fashion,First Down Dash,Lema Racing Stables,1,4,G,L,128,12/1,
TUP,USA,"March 13, 2025",2025,3,13,1,Wow (LA),10961641,A   Belloc,167163,A J Torres-Casas,956225,Alex J. Torres-Casas,2062847,Fdd Dynasty,Fly Baby Fly,One Famous Eagle,Fly Baby Fly Partnership,2,5,G,L,128,5/1,
MVR,USA,"March 13, 2025",2025,3,13,6,Blushing Betty (ON),10286820,L A Gonzalez,745,V K Shanyfelt,954012,"Mark Yagour, Inc.",782673,Not Bourbon,Railtown Girl,Candy Ride (ARG,Colebrook Farms,3,8,M,L,124,4/1,"$15,000"
SUN,USA,"March 13, 2025",2025,3,13,4,Cerveza (NM),10267847,A   Medellin,95638,A   Gonzalez,262979,Amanda Sweeten,2046736,Attila's Storm,Cocktail Girl,Hennessy,R. D. Hubbard,1,8,G,L,124,12/1,"$10,000"
MVR,USA,"March 13, 2025",2025,3,13,6,Tiz Independence (KY),10435784,G A Martinez,165575,J   Skerrett,965821,Danielle Agnello,1852817,Constitution,Tiz Briska,Tiznow,"William Humphries & Altair Farms, LLC",4,7,M,L,124,6/1,"$15,000"
LAD,USA,"March 13, 2025",2025,3,13,7,Arnika (TX),11249323,A   Alvarez,168088,J L Muniz,959129,Daniel L. Small,2353582,Kinekt,Pr Dasher,Heza Fast Dash,Jesus Molina,6,3,F,L,126,20/1,"$12,500"
RP,USA,"March 13, 2025",2025,3,13,5,Jb Feelin Froggy (OK),11275961,O   Jaquez,174508,J D Baumann,239499,Jordan Baumann,1334529,Jess Twice Cash,Jb Streakin Bayou,Streak and Dash,Jordan D Baumann,1,3,G,L,124,10/1,
TUP,USA,"March 13, 2025",2025,3,13,1,Javiers Hustle (CA),10360438,D A Torres,140978,F   Carrete,975287,Jason Ramos,2167003,Corona Cartel,Play Your Card,Separatist,Legacy Ranch Inc,3,8,G,L,128,5/2,
TUP,USA,"March 13, 2025",2025,3,13,1,Marys Dynasty (TX),11364606,M A Jasso,156901,J   Canales,973704,Abelardo Gonzalez,1753598,Fdd Dynasty,Stare Into My Eyes,One Famous Eagle,Jorge Luis Mendoza,4,3,F,L,125,4/1,
MVR,USA,"March 13, 2025",2025,3,13,6,Tattered Heart (KY),10795185,V R Fernandez,171801,R   Juarez-Mendoza,3021995,Rey Juarez-Mendoza,2095428,Kantharos,Tattersail,Twirling Candy,Jack Swain III,5,5,M,L,124,20/1,"$15,000"
SUN,USA,"March 13, 2025",2025,3,13,4,Thruthestorm (NM),10829977,M A Perez,53306,C C Gonzalez,267092,"Athenian Racing Stable, LLC. (Jose Rivera)",2057130,Attila's Storm,Thruthelookinglass,Dome,Dan Delaney,2,5,G,L,124,15/1,"$10,000"
MVR,USA,"March 13, 2025",2025,3,13,6,Reno Touch (MI),10496381,Y   Aviles,170593,P   Rone,950692,Daniel S. McCarthy,904181,Revolutionary,No Touch,Point Given,Daniel S. McCarthy,6,7,M,L,124,10/1,"$15,000"
PEN,USA,"March 13, 2025",2025,3,13,8,Pelosi (PA),10821277,V   Diaz,59785,"C E Martin, Jr.",42028,"Tea Party Stable, Inc.",737857,Hoppertunity,Paging Mr. Hughes,Henny Hughes,Tea Party Stable Inc.,2,5,M,L,125,5/2,"$10,000"
